counter_id,trade_date,open_mwk,high_mwk,low_mwk,close_mwk,volume
MWSTD0010041,2025-05-13,9502.05,9502.06,9502.06,9502.06,48177.0
MWSTL0010085,2025-05-13,300.16,,,300.16,0.0
MWTNM0010126,2025-05-13,23.0,23.0,23.0,23.0,14400.0
MWAIRT001156,2025-05-12,128.83,,,128.83,0.0
MWBHL0010029,2025-05-12,14.55,,,14.55,0.0
MWFDHB001166,2025-05-12,314.24,314.23,314.22,314.22,335361.0
MWFMB0010138,2025-05-12,1123.54,1122.99,1122.8,1122.9,96534.0
MWICON001146,2025-05-12,17.95,,,17.95,0.0
MWILLV010032,2025-05-12,1791.55,,,1791.55,0.0
MWMPI0010116,2025-05-12,18.99,19.0,18.99,19.0,103989.0
MWNBM0010074,2025-05-12,6200.13,6200.14,6200.13,6200.13,47493.0
MWNBS0010105,2025-05-12,343.54,343.53,343.44,343.46,1779034.0
MWNICO010014,2025-05-12,776.65,776.65,776.65,776.65,10249.0
MWNITL010091,2025-05-12,715.12,,,715.12,0.0
ZAE000255360,2025-05-12,2500.01,2500.01,2500.01,2500.01,5609.0
MWPCL0010053,2025-05-12,3999.99,3999.99,3999.99,3999.99,123.0
MWSTD0010041,2025-05-12,9502.04,9502.05,9502.05,9502.05,500.0
MWSTL0010085,2025-05-12,300.16,,,300.16,0.0
MWTNM0010126,2025-05-12,23.0,,,23.0,0.0
MWAIRT001156,2025-05-09,128.84,128.83,128.82,128.83,522180.0
MWBHL0010029,2025-05-09,14.55,,,14.55,0.0
MWFDHB001166,2025-05-09,314.26,314.26,314.24,314.24,285749.0
MWFMB0010138,2025-05-09,1123.79,1123.7,1123.0,1123.54,8438.0
MWICON001146,2025-05-09,17.95,,,17.95,0.0
MWILLV010032,2025-05-09,1791.56,1791.55,1791.54,1791.55,8757.0
MWMPI0010116,2025-05-09,18.99,,,18.99,0.0
MWNBM0010074,2025-05-09,6200.13,6200.14,6200.12,6200.13,4953.0
MWNBS0010105,2025-05-09,343.55,343.6,343.44,343.54,653061.0
MWNICO010014,2025-05-09,776.66,776.66,776.64,776.65,155464.0
MWNITL010091,2025-05-09,715.11,715.12,715.12,715.12,1183.0
ZAE000255360,2025-05-09,2500.0,2500.01,2500.01,2500.01,25442.0
MWPCL0010053,2025-05-09,3999.99,3999.99,3999.99,3999.99,679.0
MWSTD0010041,2025-05-09,9502.04,,,9502.04,0.0
MWSTL0010085,2025-05-09,300.16,,,300.16,0.0
MWTNM0010126,2025-05-09,23.01,23.0,23.0,23.0,497301.0
MWAIRT001156,2025-05-08,128.87,128.87,128.83,128.84,220641.0
MWBHL0010029,2025-05-08,14.55,14.55,14.55,14.55,51176.0
MWFDHB001166,2025-05-08,314.25,314.26,314.24,314.26,102091.0
MWFMB0010138,2025-05-08,1124.65,1123.79,1123.79,1123.79,1600.0
MWICON001146,2025-05-08,17.95,17.95,17.95,17.95,1544.0
MWILLV010032,2025-05-08,1791.56,1791.56,1791.56,1791.56,966.0
MWMPI0010116,2025-05-08,18.99,18.99,18.99,18.99,8744.0
MWNBM0010074,2025-05-08,6200.14,6200.14,6200.12,6200.13,16289.0
MWNBS0010105,2025-05-08,343.5,343.6,343.5,343.55,523521.0
MWNICO010014,2025-05-08,776.65,776.66,776.64,776.66,29877.0
MWNITL010091,2025-05-08,715.11,,,715.11,0.0
ZAE000255360,2025-05-08,2500.0,,,2500.0,0.0
MWPCL0010053,2025-05-08,3999.99,3999.99,3999.99,3999.99,7615.0
MWSTD0010041,2025-05-08,9502.03,9502.04,9502.04,9502.04,508.0
MWSTL0010085,2025-05-08,300.16,,,300.16,0.0
MWTNM0010126,2025-05-08,23.0,23.02,22.98,23.01,527206.0
MWAIRT001156,2025-05-07,128.88,128.87,128.87,128.87,17785.0
MWBHL0010029,2025-05-07,14.57,14.57,14.55,14.55,1448824.0
MWFDHB001166,2025-05-07,314.28,314.26,314.25,314.25,168890.0
MWFMB0010138,2025-05-07,1124.98,1124.94,1123.99,1124.65,1598.0
MWICON001146,2025-05-07,17.95,17.95,17.95,17.95,7000.0
MWILLV010032,2025-05-07,1791.56,1791.56,1791.56,1791.56,1173.0
MWMPI0010116,2025-05-07,18.99,18.99,18.99,18.99,32000.0
MWNBM0010074,2025-05-07,6200.13,6200.14,6200.12,6200.14,12040.0
MWNBS0010105,2025-05-07,341.67,343.5,343.49,343.5,199923.0
MWNICO010014,2025-05-07,776.65,776.65,776.64,776.65,9384.0
MWNITL010091,2025-05-07,715.09,715.11,715.11,715.11,3000.0
ZAE000255360,2025-05-07,2500.0,2500.0,2500.0,2500.0,112.0
MWPCL0010053,2025-05-07,3999.99,3999.99,3999.98,3999.99,1317.0
MWSTD0010041,2025-05-07,9502.03,,,9502.03,0.0
MWSTL0010085,2025-05-07,300.16,300.16,300.16,300.16,500.0
MWTNM0010126,2025-05-07,23.0,23.0,23.0,23.0,51581.0
MWAIRT001156,2025-05-06,128.87,128.88,128.87,128.88,55850.0
MWBHL0010029,2025-05-06,14.57,,,14.57,0.0
MWFDHB001166,2025-05-06,314.29,314.28,314.27,314.28,121957.0
MWFMB0010138,2025-05-06,1129.89,1125.0,1124.96,1124.98,6361.0
MWICON001146,2025-05-06,17.95,17.95,17.95,17.95,255456.0
MWILLV010032,2025-05-06,1791.57,1791.56,1791.56,1791.56,6558.0
MWMPI0010116,2025-05-06,18.99,18.99,18.99,18.99,975.0
MWNBM0010074,2025-05-06,6200.12,6200.13,6200.12,6200.13,7478.0
MWNBS0010105,2025-05-06,341.3,343.5,341.29,341.67,273876.0
MWNICO010014,2025-05-06,776.65,776.65,776.64,776.65,63441.0
MWNITL010091,2025-05-06,715.08,715.09,715.09,715.09,2000.0
ZAE000255360,2025-05-06,2500.0,2500.0,2500.0,2500.0,150.0
MWPCL0010053,2025-05-06,4000.0,4000.0,3999.99,3999.99,3880.0
MWSTD0010041,2025-05-06,9502.03,,,9502.03,0.0
MWSTL0010085,2025-05-06,300.16,,,300.16,0.0
MWTNM0010126,2025-05-06,23.01,23.0,22.99,23.0,84241.0
MWAIRT001156,2025-05-05,128.99,128.88,128.87,128.87,8571.0
MWBHL0010029,2025-05-05,14.57,,,14.57,0.0
MWFDHB001166,2025-05-05,314.3,314.29,314.28,314.29,18525.0
MWFMB0010138,2025-05-05,1129.98,1129.97,1129.7,1129.89,10236.0
MWICON001146,2025-05-05,17.95,,,17.95,0.0
MWILLV010032,2025-05-05,1791.57,,,1791.57,0.0
MWMPI0010116,2025-05-05,18.99,,,18.99,0.0
MWNBM0010074,2025-05-05,6200.1,6200.13,6200.12,6200.12,209.0
MWNBS0010105,2025-05-05,341.24,341.3,341.29,341.3,144867.0
MWNICO010014,2025-05-05,776.66,776.65,776.64,776.65,2926.0
MWNITL010091,2025-05-05,715.07,715.08,715.08,715.08,1300.0
ZAE000255360,2025-05-05,2500.0,2500.0,2500.0,2500.0,27833.0
MWPCL0010053,2025-05-05,4000.0,,,4000.0,0.0
MWSTD0010041,2025-05-05,9502.03,,,9502.03,0.0
MWSTL0010085,2025-05-05,300.16,,,300.16,0.0
MWTNM0010126,2025-05-05,22.99,23.02,23.01,23.01,914951.0
MWAIRT001156,2025-05-02,128.98,129.0,128.95,128.99,141071.0
MWBHL0010029,2025-05-02,14.57,,,14.57,0.0
MWFDHB001166,2025-05-02,314.29,314.3,314.29,314.3,92725.0
MWFMB0010138,2025-05-02,1134.9,1130.0,1129.97,1129.98,12188.0
MWICON001146,2025-05-02,17.95,17.95,17.95,17.95,1000.0
MWILLV010032,2025-05-02,1791.57,1791.57,1791.56,1791.57,10933.0
MWMPI0010116,2025-05-02,19.0,19.0,18.99,18.99,115636.0
MWNBM0010074,2025-05-02,6200.1,6200.13,6200.09,6200.1,6580.0
MWNBS0010105,2025-05-02,341.24,341.3,341.19,341.24,870996.0
MWNICO010014,2025-05-02,776.68,776.67,776.64,776.66,21466.0
MWNITL010091,2025-05-02,715.06,715.07,715.07,715.07,709.0
ZAE000255360,2025-05-02,2499.99,2500.0,2500.0,2500.0,1662.0
MWPCL0010053,2025-05-02,4000.0,4000.0,4000.0,4000.0,6131.0
MWSTD0010041,2025-05-02,9502.03,9502.03,9502.03,9502.03,7.0
MWSTL0010085,2025-05-02,300.16,,,300.16,0.0
MWTNM0010126,2025-05-02,23.02,23.0,22.99,22.99,65614.0
MWAIRT001156,2025-04-30,129.0,129.0,128.98,128.98,10263.0
MWBHL0010029,2025-04-30,14.57,14.57,14.55,14.57,601235.0
MWFDHB001166,2025-04-30,314.3,314.3,314.27,314.29,117826.0
MWFMB0010138,2025-04-30,1137.99,1134.95,1134.89,1134.9,3689.0
MWICON001146,2025-04-30,17.95,,,17.95,0.0
MWILLV010032,2025-04-30,1791.58,1791.58,1791.56,1791.57,9998.0
MWMPI0010116,2025-04-30,19.0,19.0,18.99,19.0,60000.0
MWNBM0010074,2025-04-30,6200.14,6200.14,6200.09,6200.1,12995.0
MWNBS0010105,2025-04-30,341.04,341.25,341.24,341.24,386515.0
MWNICO010014,2025-04-30,776.69,776.68,776.67,776.68,123901.0
MWNITL010091,2025-04-30,715.06,715.06,715.06,715.06,17072.0
ZAE000255360,2025-04-30,2500.0,2500.0,2499.99,2499.99,2805.0
MWPCL0010053,2025-04-30,4000.0,4000.0,4000.0,4000.0,4720.0
MWSTD0010041,2025-04-30,9502.0,9502.03,9502.02,9502.03,3746.0
MWSTL0010085,2025-04-30,300.15,300.16,300.16,300.16,1000.0
MWTNM0010126,2025-04-30,23.0,23.02,23.0,23.02,255634.0
MWAIRT001156,2025-04-29,129.0,129.0,128.99,129.0,25371.0
MWBHL0010029,2025-04-29,14.55,14.57,14.57,14.57,16000.0
MWFDHB001166,2025-04-29,314.36,314.3,314.29,314.3,113884.0
MWFMB0010138,2025-04-29,1141.47,1139.95,1134.99,1137.99,11926.0
MWICON001146,2025-04-29,17.95,,,17.95,0.0
MWILLV010032,2025-04-29,1791.58,1791.58,1791.58,1791.58,136.0
MWMPI0010116,2025-04-29,19.0,19.0,19.0,19.0,10618586.0
MWNBM0010074,2025-04-29,6200.14,6200.15,6200.14,6200.14,12614.0
MWNBS0010105,2025-04-29,341.31,341.3,314.29,341.04,218993.0
MWNICO010014,2025-04-29,776.69,776.69,776.68,776.69,35643.0
MWNITL010091,2025-04-29,715.04,715.06,715.05,715.06,33500.0
ZAE000255360,2025-04-29,2500.0,2500.0,2499.99,2500.0,838.0
MWPCL0010053,2025-04-29,4000.0,4000.0,4000.0,4000.0,2025.0
MWSTD0010041,2025-04-29,9502.01,9502.01,9502.0,9502.0,1000.0
MWSTL0010085,2025-04-29,300.15,,,300.15,0.0
MWTNM0010126,2025-04-29,23.02,23.01,23.0,23.0,52000.0
MWAIRT001156,2025-04-28,129.03,129.0,129.0,129.0,237493.0
MWBHL0010029,2025-04-28,14.55,,,14.55,0.0
MWFDHB001166,2025-04-28,314.4,314.4,314.3,314.36,124717.0
MWFMB0010138,2025-04-28,1146.98,1147.0,1139.96,1141.47,13052.0
MWICON001146,2025-04-28,17.95,,,17.95,0.0
MWILLV010032,2025-04-28,1791.58,1791.58,1791.57,1791.58,8437.0
MWMPI0010116,2025-04-28,19.0,,,19.0,0.0
MWNBM0010074,2025-04-28,6200.14,6200.15,6200.1,6200.14,4599.0
MWNBS0010105,2025-04-28,342.2,341.48,341.29,341.31,2073532.0
MWNICO010014,2025-04-28,776.71,776.7,776.69,776.69,741582.0
MWNITL010091,2025-04-28,715.04,,,715.04,0.0
ZAE000255360,2025-04-28,2500.0,,,2500.0,0.0
MWPCL0010053,2025-04-28,3991.34,4000.0,3999.99,4000.0,8734.0
MWSTD0010041,2025-04-28,9502.0,9502.01,9502.01,9502.01,1200.0
MWSTL0010085,2025-04-28,300.14,300.15,300.15,300.15,2000.0
MWTNM0010126,2025-04-28,23.02,,,23.02,0.0
MWAIRT001156,2025-04-25,129.04,129.03,129.03,129.03,1699.0
MWBHL0010029,2025-04-25,14.55,,,14.55,0.0
MWFDHB001166,2025-04-25,314.46,314.46,314.4,314.4,161420.0
MWFMB0010138,2025-04-25,1195.39,1147.0,1146.97,1146.98,11561.0
MWICON001146,2025-04-25,17.95,,,17.95,0.0
MWILLV010032,2025-04-25,1791.58,,,1791.58,0.0
MWMPI0010116,2025-04-25,19.0,,,19.0,0.0
MWNBM0010074,2025-04-25,6200.12,6200.14,6200.1,6200.14,1186.0
MWNBS0010105,2025-04-25,342.54,342.4,341.5,342.2,176473.0
MWNICO010014,2025-04-25,776.7,776.71,776.7,776.71,23175.0
MWNITL010091,2025-04-25,715.04,,,715.04,0.0
ZAE000255360,2025-04-25,2500.0,,,2500.0,0.0
MWPCL0010053,2025-04-25,3991.34,,,3991.34,0.0
MWSTD0010041,2025-04-25,9501.0,9502.0,9502.0,9502.0,1107.0
MWSTL0010085,2025-04-25,300.14,,,300.14,0.0
MWTNM0010126,2025-04-25,24.0,24.0,23.02,23.02,1292740.0
MWAIRT001156,2025-04-24,129.05,129.05,129.03,129.04,356630.0
MWBHL0010029,2025-04-24,14.55,,,14.55,0.0
MWFDHB001166,2025-04-24,314.5,314.48,314.45,314.46,83483.0
MWFMB0010138,2025-04-24,1197.38,1197.0,1173.0,1195.39,10415.0
MWICON001146,2025-04-24,17.95,,,17.95,0.0
MWILLV010032,2025-04-24,1791.57,1791.58,1791.58,1791.58,1027.0
MWMPI0010116,2025-04-24,19.0,,,19.0,0.0
MWNBM0010074,2025-04-24,6200.14,6200.14,6200.09,6200.12,11061.0
MWNBS0010105,2025-04-24,343.32,343.0,342.39,342.54,348033.0
MWNICO010014,2025-04-24,776.71,776.71,776.69,776.7,20698.0
MWNITL010091,2025-04-24,715.04,,,715.04,0.0
ZAE000255360,2025-04-24,2500.0,,,2500.0,0.0
MWPCL0010053,2025-04-24,3802.21,4000.0,3802.23,3991.34,24917.0
MWSTD0010041,2025-04-24,9500.06,9501.0,9501.0,9501.0,11.0
MWSTL0010085,2025-04-24,300.14,300.14,300.14,300.14,20.0
MWTNM0010126,2025-04-24,24.92,24.0,24.0,24.0,10200.0
MWAIRT001156,2025-04-23,129.05,129.05,129.05,129.05,18922.0
MWBHL0010029,2025-04-23,14.55,,,14.55,0.0
MWFDHB001166,2025-04-23,314.55,314.51,314.48,314.5,77667.0
MWFMB0010138,2025-04-23,1219.19,1199.0,1196.99,1197.38,483.0
MWICON001146,2025-04-23,17.95,,,17.95,0.0
MWILLV010032,2025-04-23,1791.56,1791.57,1791.56,1791.57,1081.0
MWMPI0010116,2025-04-23,19.0,,,19.0,0.0
MWNBM0010074,2025-04-23,6200.14,6200.14,6200.13,6200.14,2021.0
MWNBS0010105,2025-04-23,343.6,343.5,343.3,343.32,328364.0
MWNICO010014,2025-04-23,776.71,776.71,776.7,776.71,5134.0
MWNITL010091,2025-04-23,715.04,,,715.04,0.0
ZAE000255360,2025-04-23,2242.53,2500.0,2500.0,2500.0,2000.0
MWPCL0010053,2025-04-23,3802.21,,,3802.21,0.0
MWSTD0010041,2025-04-23,9500.03,9500.06,9500.04,9500.06,3761.0
MWSTL0010085,2025-04-23,300.14,,,300.14,0.0
MWTNM0010126,2025-04-23,24.29,24.92,24.92,24.92,2750.0
MWAIRT001156,2025-04-22,129.06,129.06,129.05,129.05,202401.0
MWBHL0010029,2025-04-22,14.55,,,14.55,0.0
MWFDHB001166,2025-04-22,314.59,314.56,314.53,314.55,82702.0
MWFMB0010138,2025-04-22,1223.08,1219.99,1218.99,1219.19,6297.0
MWICON001146,2025-04-22,17.95,,,17.95,0.0
MWILLV010032,2025-04-22,1791.58,1791.57,1791.56,1791.56,10400.0
MWMPI0010116,2025-04-22,19.0,,,19.0,0.0
MWNBM0010074,2025-04-22,6200.14,6200.14,6200.13,6200.14,15728.0
MWNBS0010105,2025-04-22,343.64,343.6,343.6,343.6,94359.0
MWNICO010014,2025-04-22,776.72,776.72,776.71,776.71,12801.0
MWNITL010091,2025-04-22,715.03,715.05,715.04,715.04,22000.0
ZAE000255360,2025-04-22,2242.53,,,2242.53,0.0
MWPCL0010053,2025-04-22,3802.21,,,3802.21,0.0
MWSTD0010041,2025-04-22,9500.03,,,9500.03,0.0
MWSTL0010085,2025-04-22,300.14,,,300.14,0.0
MWTNM0010126,2025-04-22,23.66,24.92,23.66,24.29,20000.0
MWAIRT001156,2025-04-17,129.05,129.06,129.06,129.06,2021760.0
MWBHL0010029,2025-04-17,14.55,14.55,14.55,14.55,2000.0
MWFDHB001166,2025-04-17,314.62,314.61,314.56,314.59,252078.0
MWFMB0010138,2025-04-17,1225.98,1224.5,1220.0,1223.08,1386.0
MWICON001146,2025-04-17,17.95,,,17.95,0.0
MWILLV010032,2025-04-17,1791.6,1791.59,1791.57,1791.58,2458.0
MWMPI0010116,2025-04-17,19.0,,,19.0,0.0
MWNBM0010074,2025-04-17,6200.14,6200.14,6200.13,6200.14,4064.0
MWNBS0010105,2025-04-17,343.95,343.7,343.6,343.64,393234.0
MWNICO010014,2025-04-17,776.71,776.72,776.71,776.72,32997.0
MWNITL010091,2025-04-17,715.03,715.05,715.03,715.03,2011188.0
ZAE000255360,2025-04-17,1950.03,2242.53,2242.53,2242.53,262.0
MWPCL0010053,2025-04-17,3802.21,,,3802.21,0.0
MWSTD0010041,2025-04-17,9500.01,9500.03,9500.02,9500.03,2655.0
MWSTL0010085,2025-04-17,300.14,,,300.14,0.0
MWTNM0010126,2025-04-17,24.92,24.92,23.01,23.66,121913.0
MWAIRT001156,2025-04-16,129.05,129.06,129.05,129.05,167430.0
MWBHL0010029,2025-04-16,14.55,14.55,14.55,14.55,193668.0
MWFDHB001166,2025-04-16,314.63,314.62,314.59,314.62,358848.0
MWFMB0010138,2025-04-16,1238.99,1229.0,1225.0,1225.98,11310.0
MWICON001146,2025-04-16,17.95,17.95,17.94,17.95,3009700.0
MWILLV010032,2025-04-16,1791.58,1791.6,1791.59,1791.6,6488.0
MWMPI0010116,2025-04-16,18.99,19.0,18.99,19.0,2784900.0
MWNBM0010074,2025-04-16,6200.14,6200.14,6200.13,6200.14,15465.0
MWNBS0010105,2025-04-16,344.28,344.0,343.77,343.95,2258877.0
MWNICO010014,2025-04-16,776.7,776.72,776.7,776.71,35445.0
MWNITL010091,2025-04-16,715.01,715.03,715.03,715.03,50900.0
ZAE000255360,2025-04-16,1950.03,,,1950.03,0.0
MWPCL0010053,2025-04-16,3802.21,3802.21,3802.21,3802.21,2353.0
MWSTD0010041,2025-04-16,9500.01,,,9500.01,0.0
MWSTL0010085,2025-04-16,300.14,,,300.14,0.0
MWTNM0010126,2025-04-16,23.05,24.92,24.92,24.92,6451.0
MWAIRT001156,2025-04-15,129.05,129.06,129.05,129.05,102000.0
MWBHL0010029,2025-04-15,14.55,,,14.55,0.0
MWFDHB001166,2025-04-15,314.68,314.65,314.62,314.63,57614.0
MWFMB0010138,2025-04-15,1243.87,1239.5,1230.0,1238.99,3758.0
MWICON001146,2025-04-15,17.95,,,17.95,0.0
MWILLV010032,2025-04-15,1791.59,1791.58,1791.58,1791.58,2797.0
MWMPI0010116,2025-04-15,18.99,18.99,18.99,18.99,6029.0
MWNBM0010074,2025-04-15,6200.14,6200.14,6200.13,6200.14,38299.0
MWNBS0010105,2025-04-15,344.8,344.76,344.0,344.28,1017676.0
MWNICO010014,2025-04-15,776.72,776.7,776.69,776.7,13226.0
MWNITL010091,2025-04-15,715.01,,,715.01,0.0
ZAE000255360,2025-04-15,1950.03,,,1950.03,0.0
MWPCL0010053,2025-04-15,3802.21,3802.21,3802.2,3802.21,17473.0
MWSTD0010041,2025-04-15,9500.01,,,9500.01,0.0
MWSTL0010085,2025-04-15,300.14,,,300.14,0.0
MWTNM0010126,2025-04-15,23.05,23.05,23.05,23.05,81360.0
MWAIRT001156,2025-04-14,129.03,129.05,129.03,129.05,67224.0
MWBHL0010029,2025-04-14,14.55,,,14.55,0.0
MWFDHB001166,2025-04-14,314.71,314.7,314.65,314.68,363793.0
MWFMB0010138,2025-04-14,1244.0,1244.0,1242.99,1243.87,13061.0
MWICON001146,2025-04-14,17.95,,,17.95,0.0
MWILLV010032,2025-04-14,1791.65,1791.61,1791.58,1791.59,2061.0
MWMPI0010116,2025-04-14,18.98,18.99,18.98,18.99,10107.0
MWNBM0010074,2025-04-14,6200.14,6200.14,6200.13,6200.14,8548.0
MWNBS0010105,2025-04-14,344.99,344.88,344.78,344.8,7711943.0
MWNICO010014,2025-04-14,776.74,776.73,776.7,776.72,204638.0
MWNITL010091,2025-04-14,715.01,715.01,715.01,715.01,110.0
ZAE000255360,2025-04-14,1950.03,,,1950.03,0.0
MWPCL0010053,2025-04-14,3802.22,3802.22,3802.21,3802.21,7374.0
MWSTD0010041,2025-04-14,9500.0,9500.02,9500.01,9500.01,6820.0
MWSTL0010085,2025-04-14,300.14,,,300.14,0.0
MWTNM0010126,2025-04-14,24.92,24.92,23.0,23.05,62408.0
MWAIRT001156,2025-04-11,129.04,129.04,129.03,129.03,8975.0
MWBHL0010029,2025-04-11,14.55,14.55,14.55,14.55,19000.0
MWFDHB001166,2025-04-11,314.78,314.72,314.71,314.71,18190.0
MWFMB0010138,2025-04-11,1284.53,1244.0,1244.0,1244.0,55.0
MWICON001146,2025-04-11,17.95,17.95,17.95,17.95,575.0
MWILLV010032,2025-04-11,1791.66,1791.65,1791.65,1791.65,27.0
MWMPI0010116,2025-04-11,18.99,18.98,18.98,18.98,2570.0
MWNBM0010074,2025-04-11,6200.14,6200.14,6200.14,6200.14,7277.0
MWNBS0010105,2025-04-11,345.74,345.0,344.89,344.99,926756.0
MWNICO010014,2025-04-11,776.79,776.76,776.73,776.74,2812.0
MWNITL010091,2025-04-11,715.0,715.01,715.01,715.01,13000.0
ZAE000255360,2025-04-11,1950.03,,,1950.03,0.0
MWPCL0010053,2025-04-11,3802.21,3802.22,3802.22,3802.22,500.0
MWSTD0010041,2025-04-11,9500.0,9500.0,9500.0,9500.0,90.0
MWSTL0010085,2025-04-11,300.14,,,300.14,0.0
MWTNM0010126,2025-04-11,24.94,24.92,24.92,24.92,65354.0
MWAIRT001156,2025-04-10,129.02,129.04,129.03,129.04,11155.0
MWBHL0010029,2025-04-10,14.55,,,14.55,0.0
MWFDHB001166,2025-04-10,314.86,314.82,314.73,314.78,317233.0
MWFMB0010138,2025-04-10,1284.93,1284.77,1284.39,1284.53,16714.0
MWICON001146,2025-04-10,17.95,,,17.95,0.0
MWILLV010032,2025-04-10,1791.66,1791.66,1791.65,1791.66,2239.0
MWMPI0010116,2025-04-10,18.99,,,18.99,0.0
MWNBM0010074,2025-04-10,6200.15,6200.15,6200.13,6200.14,4889.0
MWNBS0010105,2025-04-10,346.02,345.9,345.16,345.74,146239.0
MWNICO010014,2025-04-10,776.81,776.8,776.77,776.79,112747.0
MWNITL010091,2025-04-10,715.0,,,715.0,0.0
ZAE000255360,2025-04-10,1950.03,,,1950.03,0.0
MWPCL0010053,2025-04-10,3549.45,3802.21,3802.21,3802.21,2645.0
MWSTD0010041,2025-04-10,9500.0,,,9500.0,0.0
MWSTL0010085,2025-04-10,300.14,,,300.14,0.0
MWTNM0010126,2025-04-10,24.96,24.96,24.93,24.94,16318.0
MWAIRT001156,2025-04-09,129.02,129.02,129.02,129.02,217644.0
MWBHL0010029,2025-04-09,14.55,14.55,14.55,14.55,42875.0
MWFDHB001166,2025-04-09,314.91,314.86,314.83,314.86,201192.0
MWFMB0010138,2025-04-09,1287.98,1287.47,1284.8,1284.93,12640.0
MWICON001146,2025-04-09,17.95,17.95,17.95,17.95,3200.0
MWILLV010032,2025-04-09,1791.66,1791.66,1791.66,1791.66,3775.0
MWMPI0010116,2025-04-09,18.99,18.99,18.99,18.99,3100.0
MWNBM0010074,2025-04-09,6200.15,6200.15,6200.15,6200.15,5283.0
MWNBS0010105,2025-04-09,346.96,346.19,345.9,346.02,184976.0
MWNICO010014,2025-04-09,776.87,776.83,776.79,776.81,12788.0
MWNITL010091,2025-04-09,714.99,715.0,714.99,715.0,22325.0
ZAE000255360,2025-04-09,1950.03,,,1950.03,0.0
MWPCL0010053,2025-04-09,3306.27,3802.21,3306.27,3549.45,724.0
MWSTD0010041,2025-04-09,9500.0,,,9500.0,0.0
MWSTL0010085,2025-04-09,300.14,,,300.14,0.0
MWTNM0010126,2025-04-09,24.96,24.96,24.96,24.96,1170.0
MWAIRT001156,2025-04-08,129.02,129.02,129.02,129.02,370000.0
MWBHL0010029,2025-04-08,14.55,14.55,14.55,14.55,2548.0
MWFDHB001166,2025-04-08,314.98,314.97,314.86,314.91,193578.0
MWFMB0010138,2025-04-08,1289.17,1287.99,1287.98,1287.98,25634.0
MWICON001146,2025-04-08,17.95,17.95,17.95,17.95,1358.0
MWILLV010032,2025-04-08,1791.65,1791.66,1791.66,1791.66,1144.0
MWMPI0010116,2025-04-08,18.99,18.99,18.99,18.99,2206.0
MWNBM0010074,2025-04-08,6200.14,6200.15,6200.15,6200.15,2053.0
MWNBS0010105,2025-04-08,347.03,347.0,346.84,346.96,194643.0
MWNICO010014,2025-04-08,776.87,776.87,776.83,776.87,17372.0
MWNITL010091,2025-04-08,715.0,714.99,714.99,714.99,9765.0
ZAE000255360,2025-04-08,1950.03,,,1950.03,0.0
MWPCL0010053,2025-04-08,2875.02,3306.27,3306.27,3306.27,24493.0
MWSTD0010041,2025-04-08,8950.06,9500.0,9500.0,9500.0,394.0
MWSTL0010085,2025-04-08,300.14,,,300.14,0.0
MWTNM0010126,2025-04-08,23.0,24.96,24.96,24.96,2121.0
MWAIRT001156,2025-04-07,129.02,129.02,129.02,129.02,392000.0
MWBHL0010029,2025-04-07,14.55,14.56,14.55,14.55,39577.0
MWFDHB001166,2025-04-07,315.07,314.99,314.96,314.98,82704.0
MWFMB0010138,2025-04-07,1293.5,1292.0,1287.99,1289.17,8049.0
MWICON001146,2025-04-07,17.95,17.95,17.94,17.95,99072.0
MWILLV010032,2025-04-07,1791.65,,,1791.65,0.0
MWMPI0010116,2025-04-07,18.99,,,18.99,0.0
MWNBM0010074,2025-04-07,6200.1,6200.14,6200.14,6200.14,7758.0
MWNBS0010105,2025-04-07,347.29,347.07,347.0,347.03,177145.0
MWNICO010014,2025-04-07,775.56,776.87,776.87,776.87,29467.0
MWNITL010091,2025-04-07,700.0,715.0,714.99,715.0,4521.0
ZAE000255360,2025-04-07,1950.03,,,1950.03,0.0
MWPCL0010053,2025-04-07,2875.02,,,2875.02,0.0
MWSTD0010041,2025-04-07,8950.01,8950.06,8950.06,8950.06,43.0
MWSTL0010085,2025-04-07,300.14,,,300.14,0.0
MWTNM0010126,2025-04-07,23.4,23.0,23.0,23.0,49800.0
MWAIRT001156,2025-04-04,129.0,129.02,129.0,129.02,64408.0
MWBHL0010029,2025-04-04,14.55,,,14.55,0.0
MWFDHB001166,2025-04-04,315.14,315.12,315.0,315.07,118141.0
MWFMB0010138,2025-04-04,1296.14,1293.5,1293.49,1293.5,2461.0
MWICON001146,2025-04-04,17.95,17.95,17.95,17.95,14770.0
MWILLV010032,2025-04-04,1791.65,1791.65,1791.64,1791.65,2671.0
MWMPI0010116,2025-04-04,19.0,19.0,18.99,18.99,510.0
MWNBM0010074,2025-04-04,6200.1,6200.1,6200.1,6200.1,5748.0
MWNBS0010105,2025-04-04,347.47,347.4,347.17,347.29,163933.0
MWNICO010014,2025-04-04,774.94,776.87,774.93,775.56,17683.0
MWNITL010091,2025-04-04,635.01,700.0,700.0,700.0,1805.0
ZAE000255360,2025-04-04,1950.03,,,1950.03,0.0
MWPCL0010053,2025-04-04,2875.02,2875.02,2875.02,2875.02,300.0
MWSTD0010041,2025-04-04,8950.0,8950.01,8950.01,8950.01,261.0
MWSTL0010085,2025-04-04,300.14,,,300.14,0.0
MWTNM0010126,2025-04-04,24.92,24.92,23.0,23.4,80758.0
